V_mps,q_Pa,CL,CLw,CLt,CDp,CDiw,CDit,CDtotal,Drag_N,Preq_W,Pavail_W,ExcessP_W,ROC_mps,gamma_deg,Range_km,V_mph,Range_nmi
18.4816536912752,209.212557938088,1.3997812134304,1.46977027410192,-0.16376510156317,0.044349187520564,0.102400724530319,0.00107305685673245,0.147822968907615,7.23637165677981,133.740114941964,800,666.259885058036,9.72309572828027,31.7419514226718,77.6667122662233,41.3422764815463,41.9366696901854
18.8896902013423,218.552492490396,1.33996096259723,1.40695901072709,-0.156766529672624,0.0442402046466454,0.0938354628938737,0.00098330150811698,0.139058969048636,7.11125026749213,134.329314497139,800,665.670685502861,9.71449721618835,30.949013605123,79.0332465006574,42.2550280402298,42.6745391472232
19.2977267114094,228.096381939799,1.28389501720701,1.34808976806736,-0.150207186574595,0.0441341838568507,0.0861473128315438,0.000902737408811916,0.131184234097206,7.00150228128209,135.113077593491,800,664.886922406509,9.70305933168557,30.185977662849,80.2720862951223,43.1677795989133,43.3434591226362
19.7057632214765,237.844226286299,1.23127566638066,1.29283944969969,-0.14405107214072,0.0440309832840946,0.0792306651129575,0.000830257880038325,0.12409190627709,6.90601096393318,136.088216860188,800,663.911783139812,9.68882858982173,29.4507255505451,81.3820305605888,44.0805311575968,43.9427810802315
20.1137997315436,247.796025529895,1.18182609099243,1.24091739554205,-0.138265800372525,0.043930470607755,0.07299445253097,0.00076490862883101,0.117689831767556,6.823771448587,137.251972330704,800,662.748027669296,9.67184526830124,28.7413366014556,82.3628398977152,44.9932827162803,44.4723757547058
20.5218362416107,257.951779670586,1.13529671549247,1.1920615512671,-0.132822172588904,0.0438325222323251,0.067359905816073,0.000705864232272964,0.111898292280671,6.75387753033908,138.601968673513,800,661.398031326487,9.6521440316392,28.0560638662981,83.215189021995,45.9060342749638,44.9326074632802
20.9298727516778,268.311488708374,1.09146205265088,1.14603515528342,-0.127693808282136,0.0437370225515185,0.0622586917327422,0.000652408626613089,0.106648122910874,6.69551024480782,140.136177431383,800,659.863822568617,9.6297544822239,27.3933139381762,83.9406071784306,46.8187858336472,45.324301932198
21.337909261745,278.875152643258,1.05011796655142,1.10262386487899,-0.12285682490634,0.0436438632874587,0.0576313623869115,0.000603918857564309,0.101879144531935,6.64792796044339,141.852883598558,800,658.147116401442,9.60470164807447,26.7516296539052,84.5414087912419,47.7315373923307,45.6487088505626
21.7459457718121,289.642771475237,1.01107929165252,1.06163325623514,-0.118289559323425,0.0435529428960134,0.053426059005417,0.000559851497212608,0.0975388533986429,6.61045775953887,143.750655965787,800,656.249344034213,9.57700641561209,26.1296751851724,85.0206166899064,48.6442889510142,45.9074604157162
22.1539822818792,300.614345204313,0.974177755943142,1.0228866437403,-0.113972324826134,0.0434641660305459,0.0495974246225947,0.000519731250063452,0.0935813219032041,6.5824879198565,145.828320747185,800,654.171679252815,9.54668591453757,25.5262231279563,85.3818802497436,49.5570405096977,46.102527132691
22.5620187919463,311.789873830485,0.939260164602632,0.986223172832764,-0.109887198638302,0.0433774430573851,0.0461056889252086,0.000483141363134788,0.0899662733457284,6.56346133911148,148.084938073246,800,651.915061926754,9.51375386088184,24.9401432727004,85.6293906950407,50.4697920683812,46.2361720815555
22.9700553020134,323.169357353752,0.906186807479056,0.951496147853008,-0.106017835600414,0.0432926896171854,0.0429158954943617,0.000449715528227566,0.0866583006397747,6.55286976954748,150.519780993397,800,649.480219006603,9.47822086343311,24.370392795982,85.7677956504518,51.3825436270647,46.3109047788617
23.3780918120805,334.752795774116,0.874830059412155,0.918571562382763,-0.102349304416685,0.0432098262271017,0.0399972472458696,0.000419131022797555,0.0836262044957689,6.55024875050624,153.132316681301,800,646.867683318699,9.44009469801822,23.8160076605884,85.8021148090193,52.2952951857482,46.3294356420191
23.7861283221476,346.540189091576,0.845073147166971,0.887326804525319,-0.0988679433944892,0.0431287779193377,0.0373225503181214,0.000391102882458063,0.0808424311199172,6.55517314404811,155.922189578224,800,644.077810421776,9.39938055350063,23.2760950477929,85.7376583300279,53.2080467444317,46.2946319276609
24.1941648322148,358.531537306131,0.81680906069193,0.857649513726527,-0.0955612330687863,0.0430494739121828,0.0348677402269794,0.000365378935558683,0.0782825930747208,6.56725319296652,158.889206245521,800,641.110793754479,9.35608125283658,22.7498266752797,85.5799493036901,54.1207983031152,46.2094758659234
24.6022013422819,370.726840417783,0.789939589713633,0.829436569199315,-0.0924176834901162,0.0429718473101197,0.0326114769850694,0.000341735560441664,0.0759250598556307,6.58613103247639,162.033321727635,800,637.966678272365,9.31019745208711,22.236432878183,85.3346513373648,55.0335498617987,46.0770255601322
25.010237852349,383.126098426531,0.764374469445372,0.802593192917641,-0.0894267342781703,0.0428958348300001,0.0305347982111679,0.000319974050376314,0.0737506070915443,6.61147759686229,165.354627253003,800,634.645372746997,9.26172781990567,21.7351973502683,85.0075020424028,55.9463014204822,45.9003790725717
25.4182743624161,395.729311332374,0.740030621511096,0.777032152586651,-0.0865786658149387,0.0428213765506355,0.0286208211461608,0.000299917490985209,0.0717421151877815,6.6429898707849,168.853339122362,800,631.146660877638,9.210669199697,21.2454524583102,84.6042529419311,56.8590529791656,45.6826419772846
25.8263108724832,408.536479135314,0.716831478146797,0.752673052054136,-0.0838645201807632,0.0427484156834605,0.0268544860329371,0.000281408071122943,0.0698843097875205,6.68038844203902,172.529788653044,800,627.470211346956,9.15701675636567,20.7665750559305,84.1306160854065,57.7718045378491,45.4268985342368
26.2343473825503,421.547601835349,0.694706379399209,0.72944169836917,-0.0812760306305897,0.0426768983621921,0.0252223345776699,0.000264304761372612,0.0681635377012347,6.72341531855594,176.384413064157,800,623.615586935843,9.10076410933357,20.2979827340942,83.5922174504733,58.6845560965326,45.1361865283333
26.6423838926174,434.762679432481,0.673590034447598,0.707269536169978,-0.0788055585721965,0.0426067734496436,0.0237123182438159,0.00024848130515927,0.0665675729986188,6.7718319775312,180.417747201689,800,619.582252798311,9.0419034533,19.8391304545623,82.9945570391232,59.5973076552161,44.8134757230687
27.0504204026846,448.181711926708,0.653422039369927,0.686093141338423,-0.0764460371480403,0.042537992360053,0.0223136319811917,0.000233824476397457,0.0650854488176421,6.82541761888555,184.630416014744,800,615.369583985256,8.98042566804011,19.3895075202124,82.3429754339836,60.5100592138996,44.461649802367
27.4584569127517,461.804699318032,0.634146444693877,0.665853766928571,-0.0741909206415987,0.0424705088954669,0.0210165696951686,0.000220232564953374,0.0637073111555889,6.88396759895512,189.023127704688,800,610.976872295312,8.91632041838316,18.948634842523,81.6426264707983,61.4228107725831,44.0834916149019
27.8664934228188,475.631641606452,0.615711366944269,0.646496935291482,-0.0720341390309991,0.0424042790948779,0.0198123983429895,0.000207614057300588,0.062424291495168,6.94729202345979,193.596667478144,800,606.403332521856,8.84957624537846,18.5160624719081,80.8984556026594,62.3355623312666,43.6816714917168
28.2745299328859,489.662538791967,0.598068639144708,0.627972071101944,-0.0699700571000338,0.0423392610949484,0.0186932480275918,0.000195886484813578,0.0612283956073538,7.01521448149911,198.351891842761,800,601.648108157239,8.78018064954036,18.0913673611485,80.1151834773939,63.2483138899501,43.2587383787224
28.682566442953,503.897390874579,0.581173495872191,0.610232170665801,-0.0679934375916411,0.0422754150012794,0.0176520158619698,0.000184975416362687,0.0601124062796119,7.08757090464532,203.28972339163,800,596.71027660837,8.70812016696216,17.674151336041,79.2972942182786,64.1610654486336,42.8171135087898
29.0906029530201,518.336197854287,0.564984289015024,0.593233503465775,-0.0660994079534709,0.042212702769287,0.0166822817134185,0.000174813575398344,0.0590697980581038,7.1642085371989,208.41114602829,800,591.58885397171,8.63338043900016,17.2640392506926,78.4490278863819,65.073817007317,42.3590863317397
29.4986394630872,532.97895973109,0.549462230860315,0.576935342403331,-0.0642834302808275,0.0421510880938466,0.0157782342186642,0.000165340064663851,0.0580946623771746,7.24498500539473,213.717200589612,800,586.282799410388,8.55594627615135,16.8606773077112,77.5743766067257,65.9865685660005,41.8868124226381
29.9066759731544,547.82567650499,0.534571161548664,0.561299719626097,-0.0625412741104139,0.0420905363069466,0.0149346056973842,0.000156499684154369,0.0571816416884852,7.32976747483603,219.208980828487,800,580.791019171513,8.47580171668023,16.4637315259773,76.6770838567623,66.899320124684,41.4023130976038
30.3147124832215,562.876348175985,0.520277338290103,0.546291205204608,-0.0608689917599974,0.0420310142826713,0.0141466147906954,0.000148242330025836,0.0563258714033925,7.41843188672273,224.887629722362,800,575.112370277638,8.39293008049036,16.0728863407645,75.7606464412602,67.8120716833675,40.9074764801621
30.7227489932886,578.130974744077,0.50654924404473,0.531876706246967,-0.0592628959453145,0.0419724903488946,0.013409915819183,0.000140522463917907,0.0555229286319956,7.51086226456121,230.754336077277,800,569.245663922723,8.30731401868351,15.6878433227875,74.8283187098766,68.724823242051,40.4040597785511
31.1307855033557,593.589556209264,0.493357413640568,0.518025284322596,-0.057719539437016,0.0419149342051316,0.0127205539971283,0.000133298643643994,0.0547687868459038,7.60695008401611,236.810331400239,800,563.189668599761,8.21893555920287,15.3083200043156,73.883118610113,69.6375748007345,39.8936925540567
31.5388220134228,609.252092571548,0.480674275535728,0.504707989312514,-0.0562356965478915,0.0418583168460405,0.0120749257600591,0.000126533107463808,0.0540597757135634,7.70659369941374,243.056887015576,800,556.943112984424,8.12777614891562,14.9340488018513,72.9278352070547,70.550326359418,39.377880781347
31.9468585234899,625.118583830927,0.468474007636703,0.491897708018538,-0.0548083462645674,0.0418026104901209,0.0114697435651055,0.000120191405226388,0.0533925454604528,7.80969782114779,249.495311403416,800,550.504688596584,8.03381669245395,14.5647760260513,71.9650373407112,71.4630779181015,38.8580115230622
32.354895033557,641.189029987403,0.456732405763724,0.47956902605191,-0.0534346568588277,0.0417477885131936,0.0109020046108012,0.000114242070585011,0.0527640351945798,7.91617303888641,256.126947740644,800,543.873052259356,7.93703758810131,14.2002609706045,70.997083130668,72.375829476785,38.3353580619158
32.7629315436242,657.463431040974,0.445426763511055,0.467698101686608,-0.0521119718320672,0.0416938253862839,0.0103689629973595,0.000108656329264812,0.0521714447129082,8.02593538604763,262.953171626629,800,537.046828373371,7.83741876098203,13.8402750726798,70.0261300752062,73.2885810354684,37.811085353783
